 # r       w_scrn(r)      v_ch(r)
    0.1227733756E-01    0.5707612958E+01    0.7611885680E+01
    0.1290681012E-01    0.5703421852E+01    0.7607614757E+01
    0.1356855642E-01    0.5698825970E+01    0.7602931354E+01
    0.1426423119E-01    0.5693788157E+01    0.7597797616E+01
    0.1499557396E-01    0.5688268160E+01    0.7592172519E+01
    0.1576441348E-01    0.5682222391E+01    0.7586011655E+01
    0.1657267224E-01    0.5675603733E+01    0.7579267006E+01
    0.1742237132E-01    0.5668361283E+01    0.7571886710E+01
    0.1831563540E-01    0.5660440151E+01    0.7563814830E+01
    0.1925469810E-01    0.5651781194E+01    0.7554991111E+01
    0.2024190758E-01    0.5642320816E+01    0.7545350741E+01
    0.2127973238E-01    0.5631990692E+01    0.7534824115E+01
    0.2237076759E-01    0.5620717586E+01    0.7523336597E+01
    0.2351774137E-01    0.5608423079E+01    0.7510808300E+01
    0.2472352175E-01    0.5595023417E+01    0.7497153872E+01
    0.2599112382E-01    0.5580429260E+01    0.7482282299E+01
    0.2732371724E-01    0.5564545578E+01    0.7466096740E+01
    0.2872463418E-01    0.5547271439E+01    0.7448494377E+01
    0.3019737766E-01    0.5528499991E+01    0.7429366319E+01
    0.3174563032E-01    0.5508118311E+01    0.7408597533E+01
    0.3337326359E-01    0.5486007492E+01    0.7386066845E+01
    0.3508434741E-01    0.5462042601E+01    0.7361646988E+01
    0.3688316037E-01    0.5436092912E+01    0.7335204737E+01
    0.3877420044E-01    0.5408022001E+01    0.7306601114E+01
    0.4076219620E-01    0.5377688169E+01    0.7275691705E+01
    0.4285211869E-01    0.5344944732E+01    0.7242327065E+01
    0.4504919380E-01    0.5309640673E+01    0.7206353261E+01
    0.4735891536E-01    0.5271621176E+01    0.7167612535E+01
    0.4978705887E-01    0.5230728553E+01    0.7125944116E+01
    0.5233969597E-01    0.5186803084E+01    0.7081185186E+01
    0.5502320956E-01    0.5139684249E+01    0.7033172016E+01
    0.5784430984E-01    0.5089211938E+01    0.6981741274E+01
    0.6081005103E-01    0.5035227999E+01    0.6926731515E+01
    0.6392784901E-01    0.4977577878E+01    0.6867984862E+01
    0.6720549992E-01    0.4916112474E+01    0.6805348874E+01
    0.7065119958E-01    0.4850690253E+01    0.6738678599E+01
    0.7427356405E-01    0.4781179363E+01    0.6667838802E+01
    0.7808165111E-01    0.4707460244E+01    0.6592706365E+01
    0.8208498297E-01    0.4629427900E+01    0.6513172828E+01
    0.8629357004E-01    0.4546995016E+01    0.6429147046E+01
    0.9071793599E-01    0.4460094196E+01    0.6340557938E+01
    0.9536914403E-01    0.4368681572E+01    0.6247357273E+01
    0.1002588246E+00    0.4272738737E+01    0.6149522455E+01
    0.1053992045E+00    0.4172276794E+01    0.6047059233E+01
    0.1108031372E+00    0.4067337637E+01    0.5940004291E+01
    0.1164841356E+00    0.3957998337E+01    0.5828427622E+01
    0.1224564049E+00    0.3844371321E+01    0.5712434629E+01
    0.1287348790E+00    0.3726609012E+01    0.5592167846E+01
    0.1353352574E+00    0.3604902402E+01    0.5467808215E+01
    0.1422740444E+00    0.3479485819E+01    0.5339575826E+01
    0.1495685907E+00    0.3350633301E+01    0.5207730034E+01
    0.1572371363E+00    0.3218663494E+01    0.5072568887E+01
    0.1652988567E+00    0.3083933303E+01    0.4934427804E+01
    0.1737739103E+00    0.2946842870E+01    0.4793677460E+01
    0.1826834892E+00    0.2807825976E+01    0.4650720839E+01
    0.1920498720E+00    0.2667355365E+01    0.4505989473E+01
    0.2018964795E+00    0.2525929574E+01    0.4359938889E+01
    0.2122479333E+00    0.2384078814E+01    0.4213043302E+01
    0.2231301176E+00    0.2242347976E+01    0.4065789680E+01
    0.2345702434E+00    0.2101303793E+01    0.3918671263E+01
    0.2465969169E+00    0.1961514097E+01    0.3772180712E+01
    0.2592402112E+00    0.1823556756E+01    0.3626803060E+01
    0.2725317411E+00    0.1687995347E+01    0.3483008652E+01
    0.2865047422E+00    0.1555390978E+01    0.3341246303E+01
    0.3011941545E+00    0.1426274826E+01    0.3201936884E+01
    0.3166367090E+00    0.1301163355E+01    0.3065467533E+01
    0.3328710202E+00    0.1180528132E+01    0.2932186713E+01
    0.3499376824E+00    0.1064815517E+01    0.2802400252E+01
    0.3678793710E+00    0.9544143866E+00    0.2676368513E+01
    0.3867409497E+00    0.8496801316E+00    0.2554304767E+01
    0.4065695822E+00    0.7509007776E+00    0.2436374788E+01
    0.4274148504E+00    0.6583257268E+00    0.2322697654E+01
    0.4493288784E+00    0.5721310152E+00    0.2213347663E+01
    0.4723664626E+00    0.4924513866E+00    0.2108357228E+01
    0.4965852091E+00    0.4193454723E+00    0.2007720585E+01
    0.5220456772E+00    0.3528308129E+00    0.1911398099E+01
    0.5488115314E+00    0.2928500861E+00    0.1819320967E+01
    0.5769497003E+00    0.2393067170E+00    0.1731396072E+01
    0.6065305440E+00    0.1920335657E+00    0.1647510806E+01
    0.6376280300E+00    0.1508285062E+00    0.1567537671E+01
    0.6703199182E+00    0.1154270183E+00    0.1491338508E+01
    0.7046879553E+00    0.8553531065E-01    0.1418768261E+01
    0.7408180794E+00    0.6080833458E-01    0.1349678201E+01
    0.7788006345E+00    0.4088011632E-01    0.1283918596E+01
    0.8187305969E+00    0.2534784866E-01    0.1221340837E+01
    0.8607078123E+00    0.1379752987E-01    0.1161799058E+01
    0.9048372455E+00    0.5794505376E-02    0.1105151316E+01
    0.9512292431E+00    0.9043374759E-03    0.1051260386E+01
    0.9999998093E+00   -0.1311211744E-02    0.9999942623E+00
    0.1051270896E+01   -0.1279147424E-02    0.9512264161E+00
    0.1105170707E+01    0.5852193042E-03    0.9048358828E+00
    0.1161834021E+01    0.3887742073E-02    0.8607072255E+00
    0.1221402525E+01    0.8258484737E-02    0.8187304152E+00
    0.1284025172E+01    0.1335595104E-01    0.7788006611E+00
    0.1349858550E+01    0.1887154665E-01    0.7408182109E+00
    0.1419067278E+01    0.2452953485E-01    0.7046881378E+00
    0.1491824413E+01    0.3009139919E-01    0.6703201234E+00
    0.1568311886E+01    0.3535325816E-01    0.6376282431E+00
    0.1648720956E+01    0.4014918743E-01    0.6065307572E+00
    0.1733252687E+01    0.4434713210E-01    0.5769499094E+00
    0.1822118453E+01    0.4785011281E-01    0.5488117341E+00
    0.1915540464E+01    0.5059293529E-01    0.5220458724E+00
    0.2013752323E+01    0.5253894384E-01    0.4965853963E+00
    0.2116999613E+01    0.5367734660E-01    0.4723666417E+00
    0.2225540504E+01    0.5402714574E-01    0.4493290493E+00
    0.2339646406E+01    0.5364398008E-01    0.4274150134E+00
    0.2459602642E+01    0.5260417217E-01    0.4065697374E+00
    0.2585709166E+01    0.5100233651E-01    0.3867410974E+00
    0.2718281310E+01    0.4894799374E-01    0.3678795116E+00
