 # r       w_scrn(r)      v_ch(r)
    0.3887456502E-02    0.5734132771E+01    0.7650168710E+01
    0.4086770659E-02    0.5733664577E+01    0.7649692575E+01
    0.4296303871E-02    0.5733148488E+01    0.7649167731E+01
    0.4516580081E-02    0.5732579674E+01    0.7648589269E+01
    0.4748150094E-02    0.5731952834E+01    0.7647951796E+01
    0.4991592955E-02    0.5731262142E+01    0.7647249389E+01
    0.5247517398E-02    0.5730501204E+01    0.7646475545E+01
    0.5516563369E-02    0.5729663005E+01    0.7645623129E+01
    0.5799403621E-02    0.5728739848E+01    0.7644684313E+01
    0.6096745403E-02    0.5727723290E+01    0.7643650515E+01
    0.6409332224E-02    0.5726604082E+01    0.7642512324E+01
    0.6737945714E-02    0.5725372085E+01    0.7641259433E+01
    0.7083407578E-02    0.5724016197E+01    0.7639880549E+01
    0.7446581651E-02    0.5722524264E+01    0.7638363314E+01
    0.7828376056E-02    0.5720882988E+01    0.7636694203E+01
    0.8229745479E-02    0.5719077826E+01    0.7634858430E+01
    0.8651693553E-02    0.5717092886E+01    0.7632839829E+01
    0.9095275367E-02    0.5714910803E+01    0.7630620744E+01
    0.9561600107E-02    0.5712512626E+01    0.7628181902E+01
    0.1005183383E-01    0.5709877676E+01    0.7625502275E+01
    0.1056720237E-01    0.5706983411E+01    0.7622558937E+01
    0.1110899442E-01    0.5703805271E+01    0.7619326914E+01
    0.1167856474E-01    0.5700316523E+01    0.7615779019E+01
    0.1227733756E-01    0.5696488084E+01    0.7611885680E+01
    0.1290681012E-01    0.5692288354E+01    0.7607614757E+01
    0.1356855642E-01    0.5687683011E+01    0.7602931354E+01
    0.1426423119E-01    0.5682634838E+01    0.7597797616E+01
    0.1499557396E-01    0.5677103484E+01    0.7592172519E+01
    0.1576441348E-01    0.5671045288E+01    0.7586011655E+01
    0.1657267224E-01    0.5664413021E+01    0.7579267006E+01
    0.1742237132E-01    0.5657155694E+01    0.7571886710E+01
    0.1831563540E-01    0.5649218286E+01    0.7563814830E+01
    0.1925469810E-01    0.5640541557E+01    0.7554991111E+01
    0.2024190758E-01    0.5631061757E+01    0.7545350741E+01
    0.2127973238E-01    0.5620710452E+01    0.7534824115E+01
    0.2237076759E-01    0.5609414227E+01    0.7523336597E+01
    0.2351774137E-01    0.5597094542E+01    0.7510808300E+01
    0.2472352175E-01    0.5583667436E+01    0.7497153872E+01
    0.2599112382E-01    0.5569043436E+01    0.7482282299E+01
    0.2732371724E-01    0.5553127273E+01    0.7466096740E+01
    0.2872463418E-01    0.5535817875E+01    0.7448494377E+01
    0.3019737766E-01    0.5517008117E+01    0.7429366319E+01
    0.3174563032E-01    0.5496584925E+01    0.7408597533E+01
    0.3337326359E-01    0.5474429090E+01    0.7386066845E+01
    0.3508434741E-01    0.5450415520E+01    0.7361646988E+01
    0.3688316037E-01    0.5424413157E+01    0.7335204737E+01
    0.3877420044E-01    0.5396285412E+01    0.7306601114E+01
    0.4076219620E-01    0.5365890232E+01    0.7275691705E+01
    0.4285211869E-01    0.5333080766E+01    0.7242327065E+01
    0.4504919380E-01    0.5297705629E+01    0.7206353261E+01
    0.4735891536E-01    0.5259609840E+01    0.7167612535E+01
    0.4978705887E-01    0.5218635342E+01    0.7125944116E+01
    0.5233969597E-01    0.5174622260E+01    0.7081185186E+01
    0.5502320956E-01    0.5127409729E+01    0.7033172016E+01
    0.5784430984E-01    0.5076837491E+01    0.6981741274E+01
    0.6081005103E-01    0.5022747108E+01    0.6926731515E+01
    0.6392784901E-01    0.4964983888E+01    0.6867984862E+01
    0.6720549992E-01    0.4903398547E+01    0.6805348874E+01
    0.7065119958E-01    0.4837849421E+01    0.6738678599E+01
    0.7427356405E-01    0.4768204635E+01    0.6667838802E+01
    0.7808165111E-01    0.4694344501E+01    0.6592706365E+01
    0.8208498297E-01    0.4616164237E+01    0.6513172828E+01
    0.8629357004E-01    0.4533576375E+01    0.6429147046E+01
    0.9071793599E-01    0.4446514075E+01    0.6340557938E+01
    0.9536914403E-01    0.4354933253E+01    0.6247357273E+01
    0.1002588246E+00    0.4258816510E+01    0.6149522455E+01
    0.1053992045E+00    0.4158174622E+01    0.6047059233E+01
    0.1108031372E+00    0.4053051080E+01    0.5940004291E+01
    0.1164841356E+00    0.3943522423E+01    0.5828427622E+01
    0.1224564049E+00    0.3829703413E+01    0.5712434629E+01
    0.1287348790E+00    0.3711745645E+01    0.5592167846E+01
    0.1353352574E+00    0.3589843343E+01    0.5467808215E+01
    0.1422740444E+00    0.3464229515E+01    0.5339575826E+01
    0.1495685907E+00    0.3335182507E+01    0.5207730034E+01
    0.1572371363E+00    0.3203019006E+01    0.5072568887E+01
    0.1652988567E+00    0.3068101435E+01    0.4934427804E+01
    0.1737739103E+00    0.2930827025E+01    0.4793677460E+01
    0.1826834892E+00    0.2791636440E+01    0.4650720839E+01
    0.1920498720E+00    0.2650998362E+01    0.4505989473E+01
    0.2018964795E+00    0.2509419655E+01    0.4359938889E+01
    0.2122479333E+00    0.2367424841E+01    0.4213043302E+01
    0.2231301176E+00    0.2225568701E+01    0.4065789680E+01
    0.2345702434E+00    0.2084410445E+01    0.3918671263E+01
    0.2465969169E+00    0.1944529327E+01    0.3772180712E+01
    0.2592402112E+00    0.1806493267E+01    0.3626803060E+01
    0.2725317411E+00    0.1670878882E+01    0.3483008652E+01
    0.2865047422E+00    0.1538234803E+01    0.3341246303E+01
    0.3011941545E+00    0.1409106735E+01    0.3201936884E+01
    0.3166367090E+00    0.1283995556E+01    0.3065467533E+01
    0.3328710202E+00    0.1163388929E+01    0.2932186713E+01
    0.3499376824E+00    0.1047714803E+01    0.2802400252E+01
    0.3678793710E+00    0.9373794623E+00    0.2676368513E+01
    0.3867409497E+00    0.8327167619E+00    0.2554304767E+01
    0.4065695822E+00    0.7340335227E+00    0.2436374788E+01
    0.4274148504E+00    0.6415555187E+00    0.2322697654E+01
    0.4493288784E+00    0.5554784950E+00    0.2213347663E+01
    0.4723664626E+00    0.4759117326E+00    0.2108357228E+01
    0.4965852091E+00    0.4029344865E+00    0.2007720585E+01
    0.5220456772E+00    0.3365389157E+00    0.1911398099E+01
    0.5488115314E+00    0.2766884575E+00    0.1819320967E+01
    0.5769497003E+00    0.2232619500E+00    0.1731396072E+01
    0.6065305440E+00    0.1761130513E+00    0.1647510806E+01
    0.6376280300E+00    0.1350181196E+00    0.1567537671E+01
    0.6703199182E+00    0.9973244922E-01    0.1491338508E+01
    0.7046879553E+00    0.6994429851E-01    0.1418768261E+01
    0.7408180794E+00    0.4532731865E-01    0.1349678201E+01
    0.7788006345E+00    0.2550270358E-01    0.1283918596E+01
    0.8187305969E+00    0.1008416727E-01    0.1221340837E+01
    0.8607078123E+00   -0.1350501088E-02    0.1161799058E+01
    0.9048372455E+00   -0.9221744009E-02    0.1105151316E+01
    0.9512292431E+00   -0.1396753266E-01    0.1051260386E+01
    0.9999998093E+00   -0.1601512670E-01    0.9999942623E+00
    0.1051270896E+01   -0.1579191860E-01    0.9512264161E+00
    0.1105170707E+01   -0.1370563463E-01    0.9048358828E+00
    0.1161834021E+01   -0.1014891437E-01    0.8607072255E+00
    0.1221402525E+01   -0.5488080733E-02    0.8187304152E+00
    0.1284025172E+01   -0.6305308243E-04    0.7788006611E+00
    0.1349858550E+01    0.5817208159E-02    0.7408182109E+00
    0.1419067278E+01    0.1187697984E-01    0.7046881378E+00
    0.1491824413E+01    0.1787352334E-01    0.6703201234E+00
    0.1568311886E+01    0.2360003749E-01    0.6376282431E+00
    0.1648720956E+01    0.2888264575E-01    0.6065307572E+00
    0.1733252687E+01    0.3358201961E-01    0.5769499094E+00
    0.1822118453E+01    0.3759076878E-01    0.5488117341E+00
    0.1915540464E+01    0.4083072623E-01    0.5220458724E+00
    0.2013752323E+01    0.4325095444E-01    0.4965853963E+00
    0.2116999613E+01    0.4482593830E-01    0.4723666417E+00
    0.2225540504E+01    0.4562320353E-01    0.4493290493E+00
    0.2339646406E+01    0.4568797465E-01    0.4274150134E+00
    0.2459602642E+01    0.4508485838E-01    0.4065697374E+00
    0.2585709166E+01    0.4389593598E-01    0.3867410974E+00
    0.2718281310E+01    0.4221807333E-01    0.3678795116E+00
